,1916-NUSVR--nu=0.05-C=0.1,1916-NUSVR--nu=0.1-C=0.1,1916-NUSVR--nu=0.15-C=0.1,1916-NUSVR--nu=0.25-C=0.1,1916-NUSVR--nu=0.5-C=0.1,1916-NUSVR--nu=0.75-C=0.1,1916-NUSVR--nu=0.05-C=0.5,1916-NUSVR--nu=0.1-C=0.5,1916-NUSVR--nu=0.15-C=0.5,1916-NUSVR--nu=0.25-C=0.5,1916-NUSVR--nu=0.5-C=0.5,1916-NUSVR--nu=0.75-C=0.5,1916-NUSVR--nu=0.05-C=0.75,1916-NUSVR--nu=0.1-C=0.75,1916-NUSVR--nu=0.15-C=0.75,1916-NUSVR--nu=0.25-C=0.75,1916-NUSVR--nu=0.5-C=0.75,1916-NUSVR--nu=0.75-C=0.75,1916-NUSVR--nu=0.05-C=1,1916-NUSVR--nu=0.1-C=1,1916-NUSVR--nu=0.15-C=1,1916-NUSVR--nu=0.25-C=1,1916-NUSVR--nu=0.5-C=1,1916-NUSVR--nu=0.75-C=1,1916-NUSVR--nu=0.05-C=10,1916-NUSVR--nu=0.1-C=10,1916-NUSVR--nu=0.15-C=10,1916-NUSVR--nu=0.25-C=10,1916-NUSVR--nu=0.5-C=10,1916-NUSVR--nu=0.75-C=10
10,AGO3,ACTN4,ACPP,ABHD12,ABCA5,AARSD1,AGO3,ACTN4,ACPP,ABHD12,ABCA5,AARSD1,AGO3,ACTN4,ACPP,ABHD12,ABCA5,AARSD1,AGO3,ACTN4,ACPP,ABHD12,ABCA5,AARSD1,AGO3,ACTN4,ACPP,ABHD12,ABCA5,AARSD1
11,AGPAT5,ACTR2,ACRBP,ABHD3,ABCA8,AASDH,AGPAT5,ACTR2,ACRBP,ABHD3,ABCA8,AASDH,AGPAT5,ACTR2,ACRBP,ABHD3,ABCA8,AASDH,AGPAT5,ACTR2,ACRBP,ABHD3,ABCA8,AASDH,AGPAT5,ACTR2,ACRBP,ABHD3,ABCA8,AASDH
12,AGT,ACTR3,ACTC1,ABI3,ABCB1,AATF,AGT,ACTR3,ACTC1,ABI3,ABCB1,AATF,AGT,ACTR3,ACTC1,ABI3,ABCB1,AATF,AGT,ACTR3,ACTC1,ABI3,ABCB1,AATF,AGT,ACTR3,ACTC1,ABI3,ABCB1,AATF
13,AGTRAP,ACYP1,ACTN1,ABI3BP,ABCB10,AATK,AGTRAP,ACYP1,ACTN1,ABI3BP,ABCB10,AATK,AGTRAP,ACYP1,ACTN1,ABI3BP,ABCB10,AATK,AGTRAP,ACYP1,ACTN1,ABI3BP,ABCB10,AATK,AGTRAP,ACYP1,ACTN1,ABI3BP,ABCB10,AATK
14,AKAP13,ADAM28,ACTN4,ABL2,ABCB9,ABCA1,AKAP13,ADAM28,ACTN4,ABL2,ABCB9,ABCA1,AKAP13,ADAM28,ACTN4,ABL2,ABCB9,ABCA1,AKAP13,ADAM28,ACTN4,ABL2,ABCB9,ABCA1,AKAP13,ADAM28,ACTN4,ABL2,ABCB9,ABCA1
15,AKNA,ADD3,ACTR2,ABLIM1,ABCC1,ABCA10,AKNA,ADD3,ACTR2,ABLIM1,ABCC1,ABCA10,AKNA,ADD3,ACTR2,ABLIM1,ABCC1,ABCA10,AKNA,ADD3,ACTR2,ABLIM1,ABCC1,ABCA10,AKNA,ADD3,ACTR2,ABLIM1,ABCC1,ABCA10
16,ALAS2,ADGRG6,ACTR3,ABLIM3,ABCC3,ABCA13,ALAS2,ADGRG6,ACTR3,ABLIM3,ABCC3,ABCA13,ALAS2,ADGRG6,ACTR3,ABLIM3,ABCC3,ABCA13,ALAS2,ADGRG6,ACTR3,ABLIM3,ABCC3,ABCA13,ALAS2,ADGRG6,ACTR3,ABLIM3,ABCC3,ABCA13
17,ALDH1A1,ADIPOR1,ACYP1,ACAP1,ABCC4,ABCA2,ALDH1A1,ADIPOR1,ACYP1,ACAP1,ABCC4,ABCA2,ALDH1A1,ADIPOR1,ACYP1,ACAP1,ABCC4,ABCA2,ALDH1A1,ADIPOR1,ACYP1,ACAP1,ABCC4,ABCA2,ALDH1A1,ADIPOR1,ACYP1,ACAP1,ABCC4,ABCA2
18,ALOX5AP,ADPGK,ADAM28,ACAP2,ABCC5,ABCA5,ALOX5AP,ADPGK,ADAM28,ACAP2,ABCC5,ABCA5,ALOX5AP,ADPGK,ADAM28,ACAP2,ABCC5,ABCA5,ALOX5AP,ADPGK,ADAM28,ACAP2,ABCC5,ABCA5,ALOX5AP,ADPGK,ADAM28,ACAP2,ABCC5,ABCA5
19,AMBP,AFF1,ADAMTS2,ACBD6,ABCD3,ABCA7,AMBP,AFF1,ADAMTS2,ACBD6,ABCD3,ABCA7,AMBP,AFF1,ADD3,ACBD6,ABCD3,ABCA7,AMBP,AFF1,ADAMTS2,ACBD6,ABCD3,ABCA7,ANK1,AFF1,ADAMTS2,ACBD6,ABCD3,ABCA7
20,ANK1,AFG3L1P,ADD3,ACCS,ABCD4,ABCA8,ANK1,AFG3L1P,ADD3,ACCS,ABCD4,ABCA8,ANK1,AFG3L1P,ADGRG6,ACCS,ABCD4,ABCA8,ANK1,AFG3L1P,ADD3,ACCS,ABCD4,ABCA8,ANKRD36C,AFG3L1P,ADD3,ACCS,ABCD4,ABCA8
21,ANKRD36C,AGO1,ADGRG6,ACER3,ABCF2,ABCB1,ANKRD36C,AGO1,ADGRG6,ACER3,ABCF2,ABCB1,ANKRD36C,AGO1,ADGRL4,ACLY,ABCF2,ABCB1,ANKRD36C,AGO1,ADGRG6,ACER3,ABCF2,ABCB1,ANP32A,AGO1,ADGRG6,ACLY,ABCF2,ABCB1
22,ANP32A,AGO3,ADGRL4,ACLY,ABCF3,ABCB10,ANP32A,AGO3,ADGRL4,ACLY,ABCF3,ABCB10,ANP32A,AGO3,ADIPOR1,ACP5,ABCF3,ABCB10,ANP32A,AGO3,ADIPOR1,ACLY,ABCF3,ABCB10,ANP32B,AGO3,ADGRL4,ACP5,ABCF3,ABCB10
23,ANP32B,AGPAT5,ADIPOR1,ACP5,ABHD11,ABCB7,ANP32B,AGPAT5,ADIPOR1,ACP5,ABHD11,ABCB7,ANP32B,AGPAT5,ADPGK,ACPP,ABHD11,ABCB7,ANP32B,AGPAT5,ADPGK,ACP5,ABHD11,ABCB7,ANXA1,AGPAT5,ADIPOR1,ACPP,ABHD11,ABCB7
24,ANXA1,AGT,ADPGK,ACPP,ABHD12,ABCB9,ANXA1,AGT,ADPGK,ACPP,ABHD12,ABCB9,ANXA1,AGT,AFF1,ACRBP,ABHD12,ABCB9,ANXA1,AGT,AFF1,ACPP,ABHD12,ABCB9,ANXA6,AGT,ADPGK,ACRBP,ABHD12,ABCB9
25,ANXA6,AGTRAP,AFF1,ACRBP,ABHD17A,ABCC1,ANXA6,AGTRAP,AFF1,ACRBP,ABHD17A,ABCC1,ANXA6,AGTRAP,AFG3L1P,ACSL4,ABHD17A,ABCC1,ANXA6,AGTRAP,AFG3L1P,ACRBP,ABHD17A,ABCC1,AP2M1,AGTRAP,AFF1,ACSL4,ABHD17A,ABCC1
26,AP2M1,AKAP13,AFG3L1P,ACSL4,ABHD18,ABCC10,AP2M1,AKAP13,AFG3L1P,ACSL4,ABHD18,ABCC10,AP2M1,AKAP13,AGO1,ACSS1,ABHD18,ABCC10,AP2M1,AKAP13,AGO1,ACSL4,ABHD18,ABCC10,APOBEC3C,AKAP13,AFG3L1P,ACSS1,ABHD18,ABCC10
27,APOBEC3C,AKNA,AGO1,ACSS1,ABHD3,ABCC3,APOBEC3C,AKNA,AGO1,ACSS1,ABHD3,ABCC3,APOBEC3C,AKNA,AGO3,ACTC1,ABHD3,ABCC3,APOBEC3C,AKNA,AGO3,ACSS1,ABHD3,ABCC3,APOC1,AKNA,AGO1,ACTC1,ABHD3,ABCC3
28,APOC1,AKR7A2,AGO3,ACTC1,ABHD4,ABCC4,APOC1,AKR7A2,AGO3,ACTC1,ABHD4,ABCC4,APOC1,AKR7A2,AGO4,ACTN1,ABHD4,ABCC4,APOC1,AKR7A2,AGO4,ACTC1,ABHD4,ABCC4,AQP10,AKR7A2,AGO3,ACTN1,ABHD4,ABCC4
29,AQP10,AKT3,AGO4,ACTN1,ABHD5,ABCC5,AQP10,AKT3,AGO4,ACTN1,ABHD5,ABCC5,AQP10,AKT3,AGPAT5,ACTN4,ABHD5,ABCC5,AQP10,AKT3,AGPAT5,ACTN1,ABHD5,ABCC5,AQP9,AKT3,AGO4,ACTN4,ABHD5,ABCC5
30,AQP9,ALAS2,AGPAT5,ACTN4,ABI2,ABCD3,AQP9,ALAS2,AGPAT5,ACTN4,ABI2,ABCD3,AQP9,ALAS2,AGT,ACTR2,ABI2,ABCD3,AQP9,ALAS2,AGT,ACTN4,ABI2,ABCD3,ARAP1,ALAS2,AGPAT5,ACTR2,ABI2,ABCD3
31,ARAP1,ALDH1A1,AGT,ACTR2,ABI3,ABCD4,ARAP1,ALDH1A1,AGT,ACTR2,ABI3,ABCD4,ARAP1,ALDH1A1,AGTRAP,ACTR3,ABI3,ABCD4,ARAP1,ALDH1A1,AGTRAP,ACTR2,ABI3,ABCD4,ARF1,ALDH1A1,AGT,ACTR3,ABI3,ABCD4
32,ARF1,ALDH8A1,AGTRAP,ACTR3,ABI3BP,ABCF2,ARF1,ALDH8A1,AGTRAP,ACTR3,ABI3BP,ABCF2,ARF1,ALDH8A1,AHI1,ACYP1,ABI3BP,ABCF2,ARF1,ALDH8A1,AHI1,ACTR3,ABI3BP,ABCF2,ARF6,ALDH8A1,AGTRAP,ACYP1,ABI3BP,ABCF2
33,ARF6,ALKBH5,AHI1,ACYP1,ABL2,ABCF3,ARF6,ALKBH5,AHI1,ACYP1,ABL2,ABCF3,ARF6,ALKBH5,AKAP11,ADAM23,ABL2,ABCF3,ARF6,ALKBH5,AKAP11,ACYP1,ABL2,ABCF3,ARHGAP18,ALKBH5,AHI1,ADAM23,ABL2,ABCF3
34,ARHGAP18,ALOX5AP,AKAP11,ADAM23,ABLIM1,ABCG2,ARHGAP18,ALOX5AP,AKAP11,ADAM23,ABLIM1,ABCG2,ARHGAP18,ALOX5AP,AKAP13,ADAM28,ABLIM1,ABCG2,ARHGAP18,ALOX5AP,AKAP13,ADAM23,ABLIM1,ABCG2,ARHGAP24,ALOX5AP,AKAP11,ADAM28,ABLIM1,ABCG2
35,ARHGAP24,AMBP,AKAP13,ADAM28,ABLIM3,ABHD1,ARHGAP24,AMBP,AKAP13,ADAM28,ABLIM3,ABHD1,ARHGAP24,AMBP,AKIRIN2,ADAMTS2,ABLIM3,ABHD1,ARHGAP24,AMBP,AKIRIN2,ADAM28,ABLIM3,ABHD1,ARHGAP30,AMBP,AKAP13,ADAMTS2,ABLIM3,ABHD1
36,ARHGAP30,AMZ2P1,AKIRIN2,ADAMTS2,ABTB1,ABHD11,ARHGAP30,AMZ2P1,AKIRIN2,ADAMTS2,ABTB1,ABHD11,ARHGAP30,AMZ2P1,AKNA,ADCYAP1,ABTB1,ABHD11,ARHGAP30,AMZ2P1,AKNA,ADAMTS2,ABTB1,ABHD11,ARHGAP45,AMZ2P1,AKIRIN2,ADCYAP1,ABTB1,ABHD11
37,ARHGAP45,ANK1,AKNA,ADCYAP1,AC004057.1,ABHD12,ARHGAP45,ANK1,AKNA,ADCYAP1,AC004057.1,ABHD12,ARHGAP45,ANK1,AKR7A2,ADD3,AC004057.1,ABHD12,ARHGAP45,ANK1,AKR7A2,ADCYAP1,AC004057.1,ABHD12,ARHGDIB,ANK1,AKNA,ADD3,AC004057.1,ABHD12
38,ARHGDIB,ANKRD36B,AKR7A2,ADD3,AC009506.1,ABHD14A,ARHGDIB,ANKRD36B,AKR7A2,ADD3,AC009506.1,ABHD14A,ARHGDIB,ANKRD36B,AKT2,ADGRG6,AC009506.1,ABHD14A,ARHGDIB,ANKRD36B,AKT2,ADD3,AC009506.1,ABHD14A,ARHGEF1,ANKRD36B,AKR7A2,ADGRG6,AC009506.1,ABHD14A
39,ARHGEF1,ANKRD36C,AKT2,ADGRG6,AC016894.1,ABHD14B,ARHGEF1,ANKRD36C,AKT2,ADGRG6,AC016894.1,ABHD14B,ARHGEF1,ANKRD36C,AKT3,ADGRL4,AC016894.1,ABHD14B,ARHGEF1,ANKRD36C,AKT3,ADGRG6,AC016894.1,ABHD14B,ARHGEF12,ANKRD36C,AKT2,ADGRL4,AC016894.1,ABHD14B
40,ARHGEF12,ANKRD39,AKT3,ADGRL4,AC098617.1,ABHD17A,ARHGEF12,ANKRD39,AKT3,ADGRL4,AC098617.1,ABHD17A,ARHGEF12,ANKRD39,ALAS2,ADIPOR1,AC098617.1,ABHD17A,ARHGEF12,ANKRD39,ALAS2,ADGRL4,AC098617.1,ABHD17A,ARID1A,ANKRD39,AKT3,ADIPOR1,AC098617.1,ABHD17A
41,ARID1A,ANP32A,ALAS2,ADIPOR1,ACAP1,ABHD17B,ARID1A,ANP32A,ALAS2,ADIPOR1,ACAA1,ABHD17B,ARID1A,ANP32A,ALDH1A1,ADNP,ACAA1,ABHD17B,ARID1A,ANP32A,ALDH1A1,ADIPOR1,ACAA1,ABHD17B,ARL4C,ANP32A,ALAS2,ADNP,ACAA1,ABHD17B
42,ARL4C,ANP32B,ALDH1A1,ADNP,ACAP2,ABHD18,ARL4C,ANP32B,ALDH1A1,ADNP,ACAP1,ABHD18,ARL4C,ANP32B,ALDH8A1,ADPGK,ACAP1,ABHD18,ARL4C,ANP32B,ALDH8A1,ADNP,ACAP1,ABHD18,ARRB2,ANP32B,ALDH1A1,ADPGK,ACAP1,ABHD18
43,ARRB2,ANP32E,ALDH8A1,ADPGK,ACBD5,ABHD3,ARRB2,ANP32E,ALDH8A1,ADPGK,ACAP2,ABHD3,ARRB2,ANP32E,ALKBH5,ADRM1,ACAP2,ABHD3,ARRB2,ANP32E,ALKBH5,ADPGK,ACAP2,ABHD3,ASAH1,ANP32E,ALDH8A1,ADRM1,ACAP2,ABHD3
44,ASAH1,ANXA1,ALKBH5,ADRM1,ACBD6,ABHD4,ASAH1,ANXA1,ALKBH5,ADRM1,ACBD5,ABHD4,ASAH1,ANXA1,ALOX5AP,AFF1,ACBD5,ABHD4,ASAH1,ANXA1,ALOX5AP,ADRM1,ACBD5,ABHD4,ASS1,ANXA1,ALKBH5,AFF1,ACBD5,ABHD4
45,ASS1,ANXA11,ALOX5AP,AFF1,ACCS,ABHD5,ASS1,ANXA11,ALOX5AP,AFF1,ACBD6,ABHD5,ASS1,ANXA11,AMZ2P1,AFF3,ACBD6,ABHD5,ASS1,ANXA11,AMZ2P1,AFF1,ACBD6,ABHD5,ATOX1,ANXA11,ALOX5AP,AFF3,ACBD6,ABHD5
46,ATOX1,ANXA4,AMZ2P1,AFF3,ACER3,ABI2,ATOX1,ANXA4,AMZ2P1,AFF3,ACCS,ABI2,ATOX1,ANXA4,ANK1,AFG3L1P,ACCS,ABI2,ATOX1,ANXA4,ANK1,AFF3,ACCS,ABI2,ATP6AP2,ANXA4,AMZ2P1,AFG3L1P,ACCS,ABI2
47,ATP6AP2,ANXA6,ANK1,AFG3L1P,ACKR4,ABI3,ATP6AP2,ANXA6,ANK1,AFG3L1P,ACER3,ABI3,ATP6AP2,ANXA6,ANKH,AGFG2,ACER3,ABI3,ATP6AP2,ANXA6,ANKH,AFG3L1P,ACER3,ABI3,ATP6V0B,ANXA6,ANK1,AGFG2,ACER3,ABI3
48,ATP6V0B,AOAH,ANKH,AGFG2,ACLY,ABI3BP,ATP6V0B,AOAH,ANKH,AGFG2,ACKR4,ABI3BP,ATP6V0B,AOAH,ANKRD33B,AGK,ACKR4,ABI3BP,ATP6V0B,AOAH,ANKRD33B,AGFG2,ACKR4,ABI3BP,AZGP1,AOAH,ANKH,AGK,ACKR4,ABI3BP
49,AZGP1,AP2M1,ANKRD33B,AGK,ACOT2,ABL1,AZGP1,AP2M1,ANKRD33B,AGK,ACLY,ABL1,AZGP1,AP2M1,ANKRD36B,AGO1,ACLY,ABL1,AZGP1,AP2M1,ANKRD36B,AGK,ACLY,ABL1,BCL2L1,AP2M1,ANKRD33B,AGO1,ACLY,ABL1
50,BCL2L1,APMAP,ANKRD36B,AGO1,ACOT4,ABL2,BCL2L1,APMAP,ANKRD36B,AGO1,ACOT2,ABL2,BCL2L1,APMAP,ANKRD36C,AGO3,ACOT2,ABL2,BCL2L1,APMAP,ANKRD36C,AGO1,ACOT2,ABL2,BCL6B,APMAP,ANKRD36B,AGO3,ACOT2,ABL2
51,BCL6B,APOA4,ANKRD36C,AGO3,ACOT7,ABLIM1,BCL6B,APOA4,ANKRD36C,AGO3,ACOT4,ABLIM1,BCL6B,APOA4,ANKRD39,AGO4,ACOT4,ABLIM1,BCL6B,APOA4,ANKRD39,AGO3,ACOT4,ABLIM1,BCYRN1,APOA4,ANKRD36C,AGO4,ACOT4,ABLIM1
52,BCYRN1,APOBEC3A,ANKRD39,AGO4,ACP1,ABLIM3,BCYRN1,APOBEC3A,ANKRD39,AGO4,ACOT7,ABLIM3,BCYRN1,APOBEC3A,ANKRD55,AGPAT1,ACOT7,ABLIM3,BCYRN1,APOBEC3A,ANKRD55,AGO4,ACOT7,ABLIM3,BMP6,APOBEC3A,ANKRD39,AGPAT1,ACOT7,ABLIM3
53,BMP6,APOBEC3C,ANKRD55,AGPAT1,ACP5,ABRACL,BMP6,APOBEC3C,ANKRD55,AGPAT1,ACP1,ABRACL,BMP6,APOBEC3C,ANKZF1,AGPAT5,ACP1,ABRACL,BMP6,APOBEC3C,ANKZF1,AGPAT1,ACP1,ABRACL,BMX,APOBEC3C,ANKRD55,AGPAT5,ACP1,ABRACL
54,BMX,APOC1,ANKZF1,AGPAT5,ACPP,ABTB1,BMX,APOC1,ANKZF1,AGPAT5,ACP5,ABTB1,BMX,APOC1,ANO7,AGT,ACP5,ABTB1,BMX,APOC1,ANO7,AGPAT5,ACP5,ABTB1,BPGM,APOC1,ANKZF1,AGT,ACP5,ABTB1
55,BPGM,APOD,ANO7,AGT,ACRBP,AC004057.1,BPGM,APOD,ANO7,AGT,ACPP,AC004057.1,BPGM,APOD,ANP32A,AGTPBP1,ACPP,AC004057.1,BPGM,APOD,ANP32A,AGT,ACPP,AC004057.1,BRI3,APOD,ANO7,AGTPBP1,ACPP,AC004057.1
56,BRI3,APOL3,ANP32A,AGTPBP1,ACSL3,AC004069.1,BRI3,APOL3,ANP32A,AGTPBP1,ACRBP,AC004069.1,BRI3,APOL3,ANP32B,AGTRAP,ACRBP,AC004069.1,BRI3,APOL3,ANP32B,AGTPBP1,ACRBP,AC004069.1,BSG,APOL3,ANP32A,AGTRAP,ACRBP,AC004069.1
57,BSG,APP,ANP32B,AGTRAP,ACSL4,AC005562.1,BSG,APP,ANP32B,AGTRAP,ACSL3,AC005562.1,BSG,APP,ANP32E,AHCYL1,ACSL3,AC005562.1,BSG,APP,ANP32E,AGTRAP,ACSL3,AC005562.1,C11orf54,APP,ANP32B,AHCYL1,ACSL3,AC005562.1
58,C11orf54,AQP10,ANP32E,AHCYL1,ACSM3,AC009506.1,C11orf54,AQP10,ANP32E,AHCYL1,ACSL4,AC009506.1,C11orf54,AQP10,ANXA1,AHI1,ACSL4,AC009506.1,C11orf54,AQP10,ANXA1,AHCYL1,ACSL4,AC009506.1,C11orf96,AQP10,ANP32E,AHI1,ACSL4,AC009506.1
59,C11orf96,AQP9,ANXA1,AHI1,ACSS1,AC016894.1,C11orf96,AQP9,ANXA1,AHI1,ACSM3,AC016894.1,C11orf96,AQP9,ANXA11,AHR,ACSM3,AC016894.1,C11orf96,AQP9,ANXA11,AHI1,ACSM3,AC016894.1,C1GALT1,AQP9,ANXA1,AHR,ACSM3,AC016894.1
60,C1GALT1,ARAP1,ANXA11,AHR,ACSS3,AC022182.2,C1GALT1,ARAP1,ANXA11,AHR,ACSS1,AC022182.2,C1GALT1,ARAP1,ANXA2R,AHSP,ACSS1,AC022182.2,C1GALT1,ARAP1,ANXA2R,AHR,ACSS1,AC022182.2,C1QA,ARAP1,ANXA11,AHSP,ACSS1,AC022182.2
61,C1QA,ARF1,ANXA2R,AHSP,ACTN1,AC098617.1,C1QA,ARF1,ANXA2R,AHSP,ACSS3,AC098617.1,C1QA,ARF1,ANXA6,AIDA,ACSS3,AC098617.1,C1QA,ARF1,ANXA6,AHSP,ACSS3,AC098617.1,C1orf115,ARF1,ANXA2R,AIDA,ACSS3,AC098617.1
62,C1orf115,ARF3,ANXA6,AIDA,ACTN4,AC144530.1,C1orf115,ARF3,ANXA6,AIDA,ACTN1,AC144530.1,C1orf115,ARF3,AOAH,AK6,ACTN1,AC144530.1,C1orf115,ARF3,AOAH,AIDA,ACTN1,AC144530.1,C5AR1,ARF3,ANXA6,AK6,ACTN1,AC144530.1
63,C5AR1,ARF6,AOAH,AK6,ACTR1A,ACAA1,C5AR1,ARF6,AOAH,AK6,ACTN4,ACAA1,C5AR1,ARF6,AP1S2,AK9,ACTN4,ACAA1,C5AR1,ARF6,AP1S2,AK6,ACTN4,ACAA1,C6orf62,ARF6,AOAH,AKAP11,ACTN4,ACAA1
64,C6orf62,ARG2,AP1S2,AK9,ACTR2,ACACA,C6orf62,ARG2,AP1S2,AK9,ACTR1A,ACACA,C6orf62,ARG2,AP2M1,AKAP11,ACTR1A,ACACA,C6orf62,ARG2,AP2M1,AK9,ACTR1A,ACACA,C9orf16,ARG2,AP1S2,AKAP13,ACTR1A,ACACA
65,C9orf16,ARHGAP18,AP2M1,AKAP11,ACTR3,ACAD8,C9orf16,ARHGAP18,AP2M1,AKAP11,ACTR2,ACAD8,C9orf16,ARHGAP18,APBB1IP,AKAP13,ACTR2,ACAD8,C9orf16,ARHGAP18,APBB1IP,AKAP11,ACTR2,ACAD8,C9orf72,ARHGAP18,AP2M1,AKIRIN2,ACTR2,ACAD8
66,C9orf72,ARHGAP24,APBB1IP,AKAP13,ACTR8,ACAD9,C9orf72,ARHGAP24,APBB1IP,AKAP13,ACTR3,ACAD9,C9orf72,ARHGAP24,APH1B,AKIRIN2,ACTR3,ACAD9,C9orf72,ARHGAP24,APH1B,AKAP13,ACTR3,ACAD9,C9orf78,ARHGAP24,APBB1IP,AKNA,ACTR3,ACAD9
67,C9orf78,ARHGAP25,APH1B,AKIRIN2,ACVR2A,ACADM,C9orf78,ARHGAP25,APH1B,AKIRIN2,ACTR8,ACADM,C9orf78,ARHGAP25,APMAP,AKNA,ACTR8,ACADM,C9orf78,ARHGAP25,APMAP,AKIRIN2,ACTR8,ACADM,CA1,ARHGAP25,APH1B,AKR7A2,ACTR8,ACADM
68,CA1,ARHGAP30,APMAP,AKNA,ACVR2B,ACADS,CA1,ARHGAP30,APMAP,AKNA,ACVR2A,ACADS,CA1,ARHGAP30,APOA4,AKR7A2,ACVR2A,ACADS,CA1,ARHGAP30,APOA4,AKNA,ACVR2A,ACADS,CA2,ARHGAP30,APMAP,AKT2,ACVR2A,ACADS
