,17949-NUSVR--nu=0.05-C=0.1,17949-NUSVR--nu=0.1-C=0.1,17949-NUSVR--nu=0.15-C=0.1,17949-NUSVR--nu=0.25-C=0.1,17949-NUSVR--nu=0.5-C=0.1,17949-NUSVR--nu=0.75-C=0.1,17949-NUSVR--nu=0.05-C=0.5,17949-NUSVR--nu=0.1-C=0.5,17949-NUSVR--nu=0.15-C=0.5,17949-NUSVR--nu=0.25-C=0.5,17949-NUSVR--nu=0.5-C=0.5,17949-NUSVR--nu=0.75-C=0.5,17949-NUSVR--nu=0.05-C=0.75,17949-NUSVR--nu=0.1-C=0.75,17949-NUSVR--nu=0.15-C=0.75,17949-NUSVR--nu=0.25-C=0.75,17949-NUSVR--nu=0.5-C=0.75,17949-NUSVR--nu=0.75-C=0.75,17949-NUSVR--nu=0.05-C=1,17949-NUSVR--nu=0.1-C=1,17949-NUSVR--nu=0.15-C=1,17949-NUSVR--nu=0.25-C=1,17949-NUSVR--nu=0.5-C=1,17949-NUSVR--nu=0.75-C=1,17949-NUSVR--nu=0.05-C=10,17949-NUSVR--nu=0.1-C=10,17949-NUSVR--nu=0.15-C=10,17949-NUSVR--nu=0.25-C=10,17949-NUSVR--nu=0.5-C=10,17949-NUSVR--nu=0.75-C=10
0,ABL2,ABHD12,A4GALT,A4GALT,A1BG,A1BG,ABL2,ABHD12,A4GALT,A4GALT,A1BG,A1BG,ABL2,ABHD12,A4GALT,A4GALT,A1BG,A1BG,ABLIM3,ABHD12,A4GALT,A4GALT,A1BG,A1BG,ABLIM3,ABHD12,A4GALT,A4GALT,A1BG,A1BG
1,ABLIM3,ABHD17A,ABCC1,AAK1,A2M,A1CF,ABLIM3,ABHD17A,ABCC1,AAK1,A2M,A1CF,ABLIM3,ABHD17A,ABCC1,AAK1,A2M,A1CF,ACPP,ABHD17A,ABCC1,AAK1,A2M,A1CF,ACPP,ABHD17A,ABCC1,AAK1,A2M,A1CF
2,ACP5,ABL2,ABHD11,AARS2,A4GALT,A2M,ACPP,ABL2,ABHD11,AARS2,A4GALT,A2M,ACPP,ABL2,ABHD11,AARS2,A4GALT,A2M,ACRBP,ABL2,ABHD11,AARS2,A4GALT,A2M,ACRBP,ABL2,ABHD11,AARS2,A4GALT,A2M
3,ACPP,ABLIM3,ABHD12,AATK,AAK1,A4GALT,ACRBP,ABLIM3,ABHD12,AATK,AAK1,A4GALT,ACRBP,ABLIM3,ABHD12,AATK,AAK1,A4GALT,ACTN1,ABLIM3,ABHD12,AATK,AAK1,A4GALT,ACTN1,ABLIM3,ABHD12,AATK,AAK1,A4GALT
4,ACRBP,ACADVL,ABHD17A,ABCC1,AARS2,A4GNT,ACTN1,ACADVL,ABHD17A,ABCC1,AARS2,A4GNT,ACTN1,ACADVL,ABHD17A,ABCC1,AARS2,A4GNT,ACTN4,ACADVL,ABHD17A,ABCC1,AARS2,A4GNT,ACTN4,ACADVL,ABHD17A,ABCC1,AARS2,A4GNT
5,ACTN1,ACP5,ABHD5,ABHD11,AASDH,AAK1,ACTN4,ACP5,ABHD5,ABHD11,AASDH,AAK1,ACTN4,ACP5,ABHD5,ABHD11,AASDH,AAK1,ADAM28,ACP5,ABHD5,ABHD11,AASDH,AAK1,ADAM28,ACP5,ABHD5,ABHD11,AASDH,AAK1
6,ACTN4,ACPP,ABL2,ABHD12,AATF,AAMP,ADAM28,ACPP,ABL2,ABHD12,AATF,AAMP,ADAM28,ACPP,ABL2,ABHD12,AATF,AAMP,ADAMTS9,ACPP,ABL2,ABHD12,AATF,AAMP,ADAMTS9,ACPP,ABL2,ABHD12,AATF,AAMP
7,ADAM28,ACRBP,ABLIM1,ABHD13,AATK,AAR2,ADAMTS9,ACRBP,ABLIM1,ABHD13,AATK,AAR2,ADAMTS9,ACRBP,ABLIM1,ABHD13,AATK,AAR2,ADGRL4,ACRBP,ABLIM1,ABHD13,AATK,AAR2,ADGRL4,ACRBP,ABLIM1,ABHD13,AATK,AAR2
8,ADAMTS9,ACTN1,ABLIM3,ABHD17A,ABCA1,AARS2,ADGRL4,ACTN1,ABLIM3,ABHD17A,ABCA1,AARS2,ADGRL4,ACTN1,ABLIM3,ABHD17A,ABCA1,AARS2,ADRM1,ACTN1,ABLIM3,ABHD17A,ABCA1,AARS2,ADRM1,ACTN1,ABLIM3,ABHD17A,ABCA1,AARS2
9,ADGRL4,ACTN4,ACADVL,ABHD3,ABCA2,AASDH,ADRM1,ACTN4,ACADVL,ABHD3,ABCA2,AASDH,ADRM1,ACTN4,ACADVL,ABHD3,ABCA2,AASDH,AGPAT5,ACTN4,ACADVL,ABHD3,ABCA2,AASDH,AGPAT5,ACTN4,ACADVL,ABHD3,ABCA2,AASDH
10,ADRM1,ADAM15,ACAP1,ABHD5,ABCA7,AASDHPPT,AGPAT5,ADAM15,ACAP1,ABHD5,ABCA7,AASDHPPT,AGPAT5,ADAM15,ACAP1,ABHD5,ABCA7,AASDHPPT,AGTRAP,ADAM15,ACAP1,ABHD5,ABCA7,AASDHPPT,AGTRAP,ADAM15,ACAP1,ABHD5,ABCA7,AASDHPPT
11,AGPAT5,ADAM28,ACP5,ABI3,ABCB1,AATF,AGTRAP,ADAM28,ACP5,ABI3,ABCB1,AATF,AGTRAP,ADAM28,ACP5,ABI3,ABCB1,AATF,AKIRIN1,ADAM28,ACP5,ABI3,ABCB1,AATF,AKIRIN1,ADAM28,ACP5,ABI3,ABCB1,AATF
12,AGTRAP,ADAMTS9,ACPP,ABL2,ABCC1,AATK,AKIRIN1,ADAMTS9,ACPP,ABL2,ABCC1,AATK,AKIRIN1,ADAMTS9,ACPP,ABL2,ABCC1,AATK,AKIRIN2,ADAMTS9,ACPP,ABL2,ABCC1,AATK,AKIRIN2,ADAMTS9,ACPP,ABL2,ABCC1,AATK
13,AKIRIN1,ADGRL4,ACRBP,ABLIM1,ABCC3,ABCA1,AKIRIN2,ADGRL4,ACRBP,ABLIM1,ABCC3,ABCA1,AKIRIN2,ADGRL4,ACRBP,ABLIM1,ABCC3,ABCA1,AMBP,ADGRL4,ACRBP,ABLIM1,ABCC3,ABCA1,AMBP,ADGRL4,ACRBP,ABLIM1,ABCC3,ABCA1
14,AKIRIN2,ADIPOR1,ACTN1,ABLIM3,ABCC4,ABCA2,AMBP,ADIPOR1,ACTN1,ABLIM3,ABCC4,ABCA2,AMBP,ADIPOR1,ACTN1,ABLIM3,ABCC4,ABCA2,AMPD2,ADIPOR1,ACTN1,ABLIM3,ABCC4,ABCA2,AMPD2,ADIPOR1,ACTN1,ABLIM3,ABCC4,ABCA2
