,11178-NUSVR--nu=0.05-C=0.1,11178-NUSVR--nu=0.1-C=0.1,11178-NUSVR--nu=0.15-C=0.1,11178-NUSVR--nu=0.25-C=0.1,11178-NUSVR--nu=0.5-C=0.1,11178-NUSVR--nu=0.75-C=0.1,11178-NUSVR--nu=0.05-C=0.5,11178-NUSVR--nu=0.1-C=0.5,11178-NUSVR--nu=0.15-C=0.5,11178-NUSVR--nu=0.25-C=0.5,11178-NUSVR--nu=0.5-C=0.5,11178-NUSVR--nu=0.75-C=0.5,11178-NUSVR--nu=0.05-C=0.75,11178-NUSVR--nu=0.1-C=0.75,11178-NUSVR--nu=0.15-C=0.75,11178-NUSVR--nu=0.25-C=0.75,11178-NUSVR--nu=0.5-C=0.75,11178-NUSVR--nu=0.75-C=0.75,11178-NUSVR--nu=0.05-C=1,11178-NUSVR--nu=0.1-C=1,11178-NUSVR--nu=0.15-C=1,11178-NUSVR--nu=0.25-C=1,11178-NUSVR--nu=0.5-C=1,11178-NUSVR--nu=0.75-C=1,11178-NUSVR--nu=0.05-C=10,11178-NUSVR--nu=0.1-C=10,11178-NUSVR--nu=0.15-C=10,11178-NUSVR--nu=0.25-C=10,11178-NUSVR--nu=0.5-C=10,11178-NUSVR--nu=0.75-C=10
0,ABHD5,ABCC3,AASDH,AASDH,A2M,A2M,ABHD5,ABCC3,AASDH,AASDH,A2M,A2M,ABHD5,ABCC3,AASDH,A2M,A2M,A2M,ABHD5,ABCC3,AASDH,AASDH,A2M,A2M,ABHD5,ABCC3,AASDH,AASDH,A2M,A2M
1,ABL2,ABHD11,ABCA3,AATF,A4GALT,A4GALT,ABL2,ABHD11,ABCA3,AATF,A4GALT,A4GALT,ABL2,ABHD11,ABCA3,AASDH,A4GALT,A4GALT,ABL2,ABHD11,ABCA3,AATF,A4GALT,A4GALT,ABL2,ABHD11,ABCA3,AATF,A4GALT,A4GALT
2,ABLIM3,ABHD3,ABCC3,AATK,AAMP,AACS,ABLIM3,ABHD3,ABCC3,AATK,AAMP,AACS,ABLIM3,ABHD3,ABCC3,AATF,AAMP,AACS,ABLIM3,ABHD3,ABCC3,AATK,AAMP,AACS,ABLIM3,ABHD3,ABCC3,AATK,AAMP,AACS
3,ACRBP,ABHD5,ABCC5,ABCA3,AARS2,AAMDC,ACRBP,ABHD5,ABCC5,ABCA3,AARS2,AAMDC,ACRBP,ABHD5,ABCC5,AATK,AARS2,AAMDC,ACRBP,ABHD5,ABCC5,ABCA3,AARS2,AAMDC,ACRBP,ABHD5,ABCC5,ABCA3,AARS2,AAMDC
4,ACTN4,ABL2,ABCD4,ABCA5,AARSD1,AAMP,ACTN4,ABL2,ABCD4,ABCA5,AARSD1,AAMP,ACTN4,ABL2,ABCD4,ABCA3,AARSD1,AAMP,ACTN4,ABL2,ABCD4,ABCA5,AARSD1,AAMP,ACTN4,ABL2,ABCD4,ABCA5,AARSD1,AAMP
5,ACTR2,ABLIM1,ABHD11,ABCA7,AASDH,AAR2,ACTR2,ABLIM1,ABHD11,ABCA7,AASDH,AAR2,ACTR2,ABLIM1,ABHD11,ABCA5,AASDH,AAR2,ACTR2,ABLIM1,ABHD11,ABCA7,AASDH,AAR2,ACTR2,ABLIM1,ABHD11,ABCA7,AASDH,AAR2
6,ACTR3,ABLIM3,ABHD17A,ABCB1,AASDHPPT,AARS,ACTR3,ABLIM3,ABHD17A,ABCB1,AASDHPPT,AARS,ACTR3,ABLIM3,ABHD17A,ABCA7,AASDHPPT,AARS,ACTR3,ABLIM3,ABHD17A,ABCB1,AASDHPPT,AARS,ACTR3,ABLIM3,ABHD17A,ABCB1,AASDHPPT,AARS
7,ADIPOR1,ACBD6,ABHD3,ABCC3,AASS,AARS2,ADIPOR1,ACBD6,ABHD3,ABCC3,AASS,AARS2,ADIPOR1,ACBD6,ABHD3,ABCB1,AASS,AARS2,ADIPOR1,ACBD6,ABHD3,ABCC3,AASS,AARS2,ADIPOR1,ACBD6,ABHD3,ABCC3,AASS,AARS2
8,AFF1,ACRBP,ABHD5,ABCC5,AATF,AARSD1,AFF1,ACRBP,ABHD5,ABCC5,AATF,AARSD1,AFF1,ACRBP,ABHD5,ABCC3,AATF,AARSD1,AFF1,ACRBP,ABHD5,ABCC5,AATF,AARSD1,AFF1,ACRBP,ABHD5,ABCC5,AATF,AARSD1
9,AGPAT1,ACTN4,ABI3,ABCD4,AATK,AASDH,AGPAT1,ACTN4,ABI3,ABCD4,AATK,AASDH,AGPAT1,ACTN4,ABI3,ABCC5,AATK,AASDH,AGPAT1,ACTN4,ABI3,ABCD4,AATK,AASDH,AGPAT1,ACTN4,ABI3,ABCD4,AATK,AASDH
