,3229-NUSVR--nu=0.05-C=0.1,3229-NUSVR--nu=0.1-C=0.1,3229-NUSVR--nu=0.15-C=0.1,3229-NUSVR--nu=0.25-C=0.1,3229-NUSVR--nu=0.5-C=0.1,3229-NUSVR--nu=0.75-C=0.1,3229-NUSVR--nu=0.05-C=0.5,3229-NUSVR--nu=0.1-C=0.5,3229-NUSVR--nu=0.15-C=0.5,3229-NUSVR--nu=0.25-C=0.5,3229-NUSVR--nu=0.5-C=0.5,3229-NUSVR--nu=0.75-C=0.5,3229-NUSVR--nu=0.05-C=0.75,3229-NUSVR--nu=0.1-C=0.75,3229-NUSVR--nu=0.15-C=0.75,3229-NUSVR--nu=0.25-C=0.75,3229-NUSVR--nu=0.5-C=0.75,3229-NUSVR--nu=0.75-C=0.75,3229-NUSVR--nu=0.05-C=1,3229-NUSVR--nu=0.1-C=1,3229-NUSVR--nu=0.15-C=1,3229-NUSVR--nu=0.25-C=1,3229-NUSVR--nu=0.5-C=1,3229-NUSVR--nu=0.75-C=1,3229-NUSVR--nu=0.05-C=10,3229-NUSVR--nu=0.1-C=10,3229-NUSVR--nu=0.15-C=10,3229-NUSVR--nu=0.25-C=10,3229-NUSVR--nu=0.5-C=10,3229-NUSVR--nu=0.75-C=10
0,ABCC3,ABCC3,ABCC3,A1BG,A1BG,A1BG,ABCC3,ABCC3,ABCC3,A1BG,A1BG,A1BG,ABCC3,ABCC3,ABCC3,A1BG,A1BG,A1BG,ABCC3,ABCC3,ABCC3,A1BG,A1BG,A1BG,ABCC3,ABCC3,ABCC3,A1BG,A1BG,A1BG
1,ABHD11,ABCC4,ABCC4,AAK1,AAK1,A2M,ABHD11,ABCC4,ABCC4,AAK1,AAK1,A2M,ABHD11,ABCC4,ABCC4,AAK1,AAK1,A1CF,ABHD11,ABCC4,ABCC4,AAK1,AAK1,A1CF,ABHD11,ABCC4,ABCC4,AAK1,AAK1,A1CF
2,ABHD12,ABHD11,ABCC5,ABCA5,AARS,AAK1,ABHD12,ABHD11,ABCC5,ABCA5,AARS,AAK1,ABHD12,ABHD11,ABCC5,ABCA5,AARS,A2M,ABHD12,ABHD11,ABCC5,ABCA5,AARS,A2M,ABHD12,ABHD11,ABCC5,ABCA5,AARS,A2M
3,ABLIM3,ABHD12,ABHD11,ABCA8,AASDH,AAMP,ABLIM3,ABHD12,ABHD11,ABCA8,AASDH,AAMP,ABLIM3,ABHD12,ABHD11,ABCA8,AASDH,AAK1,ABLIM3,ABHD12,ABHD11,ABCA8,AASDH,AAK1,ABLIM3,ABHD12,ABHD11,ABCA8,AASDH,AAK1
4,AC009506.1,ABLIM1,ABHD12,ABCB1,AASDHPPT,AAR2,AC009506.1,ABLIM1,ABHD12,ABCB1,AASDHPPT,AAR2,AC009506.1,ABLIM1,ABHD12,ABCB1,AASDHPPT,AAMP,AC009506.1,ABLIM1,ABHD12,ABCB1,AASDHPPT,AAMP,AC009506.1,ABLIM1,ABHD12,ABCB1,AASDHPPT,AAMP
5,AC147651.4,ABLIM3,ABHD4,ABCB10,AASS,AARS,AC147651.4,ABLIM3,ABHD4,ABCB10,AASS,AARS,AC147651.4,ABLIM3,ABHD4,ABCB10,AASS,AAR2,AC147651.4,ABLIM3,ABHD4,ABCB10,AASS,AAR2,AC147651.4,ABLIM3,ABHD4,ABCB10,AASS,AAR2
6,ACP1,ABO,ABI2,ABCC1,AATF,AARS2,ACP1,ABO,ABI2,ABCC1,AATF,AARS2,ACP1,ABO,ABI2,ABCC1,AATF,AARS,ACP1,ABO,ABI2,ABCC1,AATF,AARS,ACP1,ABO,ABI2,ABCC1,AATF,AARS
7,ACRBP,ABTB1,ABLIM1,ABCC3,AATK,AASDH,ACPP,ABTB1,ABLIM1,ABCC3,AATK,AASDH,ACRBP,ABTB1,ABLIM1,ABCC3,AATK,AARS2,ACRBP,ABTB1,ABLIM1,ABCC3,AATK,AARS2,ACRBP,ABTB1,ABLIM1,ABCC3,AATK,AARS2
8,ACTN1,AC009506.1,ABLIM3,ABCC4,ABCA3,AASDHPPT,ACRBP,AC009506.1,ABLIM3,ABCC4,ABCA3,AASDHPPT,ACTN1,AC009506.1,ABLIM3,ABCC4,ABCA3,AASDH,ACTN1,AC009506.1,ABLIM3,ABCC4,ABCA3,AASDH,ACTN1,AC009506.1,ABLIM3,ABCC4,ABCA3,AASDH
9,ACTN4,AC098617.1,ABO,ABCC5,ABCA5,AASS,ACTN1,AC098617.1,ABO,ABCC5,ABCA5,AASS,ACTN4,AC098617.1,ABO,ABCC5,ABCA5,AASDHPPT,ACTN4,AC098617.1,ABO,ABCC5,ABCA5,AASDHPPT,ACTN4,AC098617.1,ABO,ABCC5,ABCA5,AASDHPPT
