,2497-NUSVR--nu=0.05-C=0.1,2497-NUSVR--nu=0.1-C=0.1,2497-NUSVR--nu=0.15-C=0.1,2497-NUSVR--nu=0.25-C=0.1,2497-NUSVR--nu=0.5-C=0.1,2497-NUSVR--nu=0.75-C=0.1,2497-NUSVR--nu=0.05-C=0.5,2497-NUSVR--nu=0.1-C=0.5,2497-NUSVR--nu=0.15-C=0.5,2497-NUSVR--nu=0.25-C=0.5,2497-NUSVR--nu=0.5-C=0.5,2497-NUSVR--nu=0.75-C=0.5,2497-NUSVR--nu=0.05-C=0.75,2497-NUSVR--nu=0.1-C=0.75,2497-NUSVR--nu=0.15-C=0.75,2497-NUSVR--nu=0.25-C=0.75,2497-NUSVR--nu=0.5-C=0.75,2497-NUSVR--nu=0.75-C=0.75,2497-NUSVR--nu=0.05-C=1,2497-NUSVR--nu=0.1-C=1,2497-NUSVR--nu=0.15-C=1,2497-NUSVR--nu=0.25-C=1,2497-NUSVR--nu=0.5-C=1,2497-NUSVR--nu=0.75-C=1,2497-NUSVR--nu=0.05-C=10,2497-NUSVR--nu=0.1-C=10,2497-NUSVR--nu=0.15-C=10,2497-NUSVR--nu=0.25-C=10,2497-NUSVR--nu=0.5-C=10,2497-NUSVR--nu=0.75-C=10
0,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG,ABCC3,A2M,A2M,A1BG,A1BG,A1BG
1,ABCC4,AATK,AATK,A2M,A2M,A1CF,ABCC4,AATK,AATK,A2M,A2M,A1CF,ABCC4,AATK,AATK,A2M,A2M,A1CF,ABCC4,AATK,AATK,A2M,A2M,A1CF,ABCC4,AATK,AATK,A2M,A2M,A1CF
2,ABHD11,ABCA8,ABCA8,AAK1,A2ML1,A2M,ABHD11,ABCA8,ABCA8,AAK1,A2ML1,A2M,ABHD11,ABCA8,ABCA8,AAK1,A2ML1,A2M,ABHD11,ABCA8,ABCA8,AAK1,A2ML1,A2M,ABHD11,ABCA8,ABCA8,AAK1,A2ML1,A2M
3,ABHD12,ABCC3,ABCC1,AATK,AAK1,A2ML1,ABHD12,ABCC3,ABCC1,AATK,AAK1,A2ML1,ABHD12,ABCC3,ABCC1,AATK,AAK1,A2ML1,ABHD12,ABCC3,ABCC1,AATK,AAK1,A2ML1,ABHD12,ABCC3,ABCC1,AATK,AAK1,A2ML1
4,ABLIM3,ABCC4,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC4,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC4,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC4,ABCC3,ABCA8,AARS,AAK1,ABLIM3,ABCC4,ABCC3,ABCA8,AARS,AAK1
5,AC009506.1,ABHD11,ABCC4,ABCB10,AASDHPPT,AAR2,AC009506.1,ABHD11,ABCC4,ABCB1,AASDHPPT,AAR2,AC009506.1,ABHD11,ABCC4,ABCB1,AASDHPPT,AAR2,AC009506.1,ABHD11,ABCC4,ABCB1,AASDHPPT,AAR2,AC009506.1,ABHD11,ABCC4,ABCB1,AASDHPPT,AAR2
6,AC147651.4,ABHD12,ABHD11,ABCB9,AATF,AARS,AC147651.4,ABHD12,ABHD11,ABCB10,AATF,AARS,AC147651.4,ABHD12,ABHD11,ABCB10,AATF,AARS,AC147651.4,ABHD12,ABHD11,ABCB10,AATF,AARS,AC147651.4,ABHD12,ABHD11,ABCB10,AATF,AARS
7,ACPP,ABHD17A,ABHD12,ABCC1,AATK,AARS2,ACPP,ABHD17A,ABHD12,ABCB9,AATK,AARS2,ACPP,ABHD17A,ABHD12,ABCB9,AATK,AARS2,ACPP,ABHD17A,ABHD12,ABCB9,AATK,AARS2,ACPP,ABHD17A,ABHD12,ABCB9,AATK,AARS2
8,ACRBP,ABLIM3,ABHD17A,ABCC3,ABCA10,AARSD1,ACRBP,ABLIM3,ABHD17A,ABCC1,ABCA10,AARSD1,ACRBP,ABLIM3,ABHD17A,ABCC1,ABCA10,AARSD1,ACRBP,ABLIM3,ABHD17A,ABCC1,ABCA10,AARSD1,ACRBP,ABLIM3,ABHD17A,ABCC1,ABCA10,AARSD1
9,ACTN1,ABO,ABHD3,ABCC4,ABCA3,AASDH,ACTN1,ABO,ABHD3,ABCC3,ABCA3,AASDH,ACTN1,ABO,ABHD3,ABCC3,ABCA3,AASDH,ACTN1,ABO,ABHD3,ABCC3,ABCA3,AASDH,ACTN1,ABO,ABHD3,ABCC3,ABCA3,AASDH
10,ACTR2,AC009506.1,ABHD4,ABCC5,ABCA5,AASDHPPT,ACTR2,AC009506.1,ABHD4,ABCC4,ABCA5,AASDHPPT,ACTR2,AC009506.1,ABHD4,ABCC4,ABCA5,AASDHPPT,ACTR2,AC009506.1,ABHD4,ABCC4,ABCA5,AASDHPPT,ACTR2,AC009506.1,ABHD4,ABCC4,ABCA5,AASDHPPT
11,ACVR2A,AC098617.1,ABHD5,ABHD11,ABCA8,AASS,ACVR2A,AC098617.1,ABHD5,ABCC5,ABCA8,AASS,ACVR2A,AC098617.1,ABHD5,ABCC5,ABCA8,AASS,ACVR2A,AC098617.1,ABHD5,ABCC5,ABCA8,AASS,ACVR2A,AC144652.1,ABHD5,ABCC5,ABCA8,AASS
12,ADGRL4,AC144652.1,ABI2,ABHD12,ABCB1,AATF,ADGRL4,AC144652.1,ABI2,ABHD11,ABCB1,AATF,ADGRL4,AC144652.1,ABI2,ABHD11,ABCB1,AATF,ADGRL4,AC144652.1,ABI2,ABHD11,ABCB1,AATF,ADGRL4,AC147651.4,ABI2,ABHD11,ABCB1,AATF
13,ADIPOR1,AC147651.4,ABLIM3,ABHD14B,ABCB10,AATK,ADIPOR1,AC147651.4,ABLIM3,ABHD12,ABCB10,AATK,ADIPOR1,AC147651.4,ABLIM3,ABHD12,ABCB10,AATK,ADIPOR1,AC147651.4,ABLIM3,ABHD12,ABCB10,AATK,ADIPOR1,ACPP,ABLIM3,ABHD12,ABCB10,AATK
14,ADIPOR2,ACPP,ABO,ABHD17A,ABCB8,ABCA10,ADIPOR2,ACPP,ABO,ABHD14B,ABCB8,ABCA10,ADIPOR2,ACPP,ABO,ABHD14B,ABCB8,ABCA10,ADIPOR2,ACPP,ABO,ABHD14B,ABCB8,ABCA10,ADIPOR2,ACRBP,ABO,ABHD14B,ABCB8,ABCA10
15,AGER,ACRBP,ABTB1,ABHD3,ABCB9,ABCA12,AGER,ACRBP,ABTB1,ABHD17A,ABCB9,ABCA12,AGER,ACRBP,ABTB1,ABHD17A,ABCB9,ABCA12,AGER,ACRBP,ABTB1,ABHD17A,ABCB9,ABCA12,AGER,ACTN1,ABTB1,ABHD17A,ABCB9,ABCA12
16,AGPAT1,ACTN1,AC009506.1,ABHD4,ABCC1,ABCA3,AGPAT1,ACTN1,AC009506.1,ABHD3,ABCC1,ABCA3,AGPAT1,ACTN1,AC009506.1,ABHD3,ABCC1,ABCA3,AGPAT1,ACTN1,AC009506.1,ABHD3,ABCC1,ABCA3,AGPAT1,ACTN4,AC009506.1,ABHD3,ABCC1,ABCA3
17,AGPAT5,ACTN4,AC098617.1,ABHD5,ABCC3,ABCA5,AGPAT5,ACTN4,AC098617.1,ABHD4,ABCC3,ABCA5,AGPAT5,ACTN4,AC098617.1,ABHD4,ABCC3,ABCA5,AGPAT5,ACTN4,AC098617.1,ABHD4,ABCC3,ABCA5,AGPAT5,ACTR2,AC098617.1,ABHD4,ABCC3,ABCA5
18,AKIRIN1,ACTR2,AC144652.1,ABI2,ABCC4,ABCA8,AKIRIN1,ACTR2,AC144652.1,ABHD5,ABCC4,ABCA8,AKIRIN1,ACTR2,AC144652.1,ABHD5,ABCC4,ABCA8,AKIRIN1,ACTR2,AC144652.1,ABHD5,ABCC4,ABCA8,AKIRIN1,ACTR3B,AC144652.1,ABHD5,ABCC4,ABCA8
19,AKR7A2,ACTR3B,AC147651.4,ABLIM1,ABCC5,ABCB1,AKR7A2,ACTR3B,AC147651.4,ABI2,ABCC5,ABCB1,AKR7A2,ACTR3B,AC147651.4,ABI2,ABCC5,ABCB1,AKR7A2,ACTR3B,AC147651.4,ABI2,ABCC5,ABCB1,AKR7A2,ACVR2A,AC147651.4,ABI2,ABCC5,ABCB1
20,AKT3,ACVR2A,ACAD11,ABLIM3,ABCC8,ABCB10,AKT3,ACVR2A,ACAD11,ABLIM1,ABCC8,ABCB10,AKT3,ACVR2A,ACAD11,ABLIM1,ABCC8,ABCB10,AKT3,ACVR2A,ACAD11,ABLIM1,ABCC8,ABCB10,AKT3,ACYP2,ACAD11,ABLIM1,ABCC6P1,ABCB10
21,ANKRD28,ACYP2,ACKR3,ABO,ABCC9,ABCB11,ANKRD28,ACYP2,ACKR3,ABLIM3,ABCC9,ABCB11,ANKRD28,ACYP2,ACKR3,ABLIM3,ABCC9,ABCB11,ANKRD28,ACYP2,ACKR3,ABLIM3,ABCC9,ABCB11,ANKRD28,ADAMTS9,ACKR3,ABLIM3,ABCC8,ABCB11
22,ANKRD33B,ADAMTS9,ACPP,ABRACL,ABCD3,ABCB8,ANKRD33B,ADAMTS9,ACPP,ABO,ABCD3,ABCB8,ANKRD33B,ADAMTS9,ACPP,ABO,ABCD3,ABCB8,ANKRD33B,ADAMTS9,ACPP,ABO,ABCD3,ABCB8,ANKRD33B,ADD3,ACPP,ABO,ABCC9,ABCB8
23,ANO6,ADD3,ACRBP,ABTB1,ABCD4,ABCB9,ANO6,ADD3,ACRBP,ABRACL,ABCD4,ABCB9,ANO6,ADD3,ACRBP,ABRACL,ABCD4,ABCB9,ANO6,ADD3,ACRBP,ABRACL,ABCD4,ABCB9,ANO6,ADGRG6,ACRBP,ABRACL,ABCD3,ABCB9
24,ANP32A,ADGRG6,ACTN1,AC005785.2,ABCE1,ABCC1,ANP32A,ADGRG6,ACTN1,ABTB1,ABCE1,ABCC1,ANP32A,ADGRG6,ACTN1,ABTB1,ABCE1,ABCC1,ANP32A,ADGRG6,ACTN1,ABTB1,ABCE1,ABCC1,ANP32A,ADGRL4,ACTN1,ABTB1,ABCD4,ABCC1
25,ANXA4,ADGRL4,ACTN4,AC009506.1,ABCG1,ABCC11,ANXA4,ADGRL4,ACTN4,AC005785.2,ABCG1,ABCC11,ANXA4,ADGRL4,ACTN4,AC005785.2,ABCG1,ABCC11,ANXA4,ADGRL4,ACTN4,AC005785.2,ABCG1,ABCC11,ANXA4,ADIPOR1,ACTN4,AC005785.2,ABCE1,ABCC11
26,AOC1,ADIPOR1,ACTR2,AC098617.1,ABHD1,ABCC3,AOC1,ADIPOR1,ACTR2,AC009506.1,ABHD1,ABCC3,AOC1,ADIPOR1,ACTR2,AC009506.1,ABHD1,ABCC3,AOC1,ADIPOR1,ACTR2,AC009506.1,ABHD1,ABCC3,AOC1,ADIPOR2,ACTR2,AC009506.1,ABCG1,ABCC3
27,AP1S2,ADIPOR2,ACTR3,AC144652.1,ABHD11,ABCC4,AP1S2,ADIPOR2,ACTR3,AC098617.1,ABHD11,ABCC4,AP1S2,ADIPOR2,ACTR3,AC098617.1,ABHD11,ABCC4,AP1S2,ADIPOR2,ACTR3,AC098617.1,ABHD11,ABCC4,AP1S2,AFF1,ACTR3,AC098617.1,ABHD1,ABCC4
28,AP2M1,AFF1,ACTR3B,AC147651.4,ABHD12,ABCC5,AP2M1,AFF1,ACTR3B,AC144652.1,ABHD12,ABCC5,AP2M1,AFF1,ACTR3B,AC144652.1,ABHD12,ABCC5,AP2M1,AFF1,ACTR3B,AC144652.1,ABHD12,ABCC5,AP2M1,AGER,ACTR3B,AC144652.1,ABHD11,ABCC5
29,APOD,AGER,ACVR1,ACAD11,ABHD14B,ABCC6P1,APOD,AGER,ACVR1,AC147651.4,ABHD12B,ABCC6P1,APOD,AGER,ACVR1,AC147651.4,ABHD12B,ABCC6P1,APOD,AGER,ACVR1,AC147651.4,ABHD12B,ABCC6P1,APOD,AGL,ACVR1,AC147651.4,ABHD12,ABCC6P1
30,APP,AGL,ACVR2A,ACADM,ABHD15,ABCC8,APP,AGL,ACVR2A,ACAD11,ABHD14B,ABCC8,APP,AGL,ACVR2A,ACAD11,ABHD14B,ABCC8,APP,AGL,ACVR2A,ACAD11,ABHD14B,ABCC8,APP,AGPAT1,ACVR2A,ACAD11,ABHD12B,ABCC8
31,AQP10,AGPAT1,ACYP2,ACAP2,ABHD17A,ABCC9,AQP10,AGPAT1,ACYP2,ACADM,ABHD15,ABCC9,AQP10,AGPAT1,ACYP2,ACADM,ABHD15,ABCC9,AQP10,AGPAT1,ACYP2,ACADM,ABHD15,ABCC9,AQP10,AGPAT5,ACYP2,ACADM,ABHD14B,ABCC9
32,ARF1,AGPAT5,ADAM10,ACBD4,ABHD18,ABCD1,ARF1,AGPAT5,ADAM10,ACAP2,ABHD17A,ABCD1,ARF1,AGPAT5,ADAM10,ACAP2,ABHD17A,ABCD1,ARF1,AGPAT5,ADAM10,ACAP2,ABHD17A,ABCD1,ARF1,AGT,ADAM10,ACAP2,ABHD15,ABCD1
33,ARF3,AGT,ADAM28,ACCS,ABHD3,ABCD3,ARF3,AGT,ADAM28,ACBD4,ABHD18,ABCD3,ARF3,AGT,ADAM28,ACBD4,ABHD18,ABCD3,ARF3,AGT,ADAM28,ACBD4,ABHD18,ABCD3,ARF3,AGTRAP,ADAM28,ACBD4,ABHD17A,ABCD3
34,ARG2,AGTRAP,ADAM9,ACKR3,ABHD4,ABCD4,ARG2,AGTRAP,ADAM9,ACCS,ABHD3,ABCD4,ARG2,AGTRAP,ADAM9,ACCS,ABHD3,ABCD4,ARG2,AGTRAP,ADAM9,ACCS,ABHD3,ABCD4,ARG2,AHR,ADAM9,ACCS,ABHD18,ABCD4
35,ARHGAP24,AHR,ADAMTS9,ACLY,ABHD5,ABCE1,ARHGAP24,AHR,ADAMTS9,ACKR3,ABHD4,ABCE1,ARHGAP24,AHR,ADAMTS9,ACKR3,ABHD4,ABCE1,ARHGAP24,AHR,ADAMTS9,ACKR3,ABHD4,ABCE1,ARHGAP24,AIDA,ADAMTS9,ACKR3,ABHD3,ABCE1
36,ARHGDIB,AIDA,ADD3,ACOT11,ABHD6,ABCF2,ARHGDIB,AIDA,ADD3,ACLY,ABHD5,ABCF2,ARHGDIB,AIDA,ADD3,ACLY,ABHD5,ABCF2,ARHGDIB,AIDA,ADD3,ACLY,ABHD5,ABCF2,ARHGDIB,AKAP13,ADD3,ACLY,ABHD4,ABCF2
37,ARHGEF12,AKAP13,ADGRG3,ACOT7,ABI2,ABCF3,ARHGEF12,AKAP13,ADGRG3,ACOT11,ABHD6,ABCF3,ARHGEF12,AKAP13,ADGRG3,ACOT11,ABHD6,ABCF3,ARHGEF12,AKAP13,ADGRG3,ACOT11,ABHD6,ABCF3,ARHGEF12,AKIRIN1,ADGRG3,ACOT11,ABHD5,ABCF3
38,ARHGEF38,AKIRIN1,ADGRG6,ACPP,ABI3,ABCG1,ARHGEF38,AKIRIN1,ADGRG6,ACOT7,ABI2,ABCG1,ARHGEF38,AKIRIN1,ADGRG6,ACOT7,ABI2,ABCG1,ARHGEF38,AKIRIN1,ADGRG6,ACOT7,ABI2,ABCG1,ARHGEF38,AKIRIN2,ADGRG6,ACOT7,ABHD6,ABCG1
39,ARID1A,AKIRIN2,ADGRL4,ACRBP,ABI3BP,ABCG5,ARID1A,AKIRIN2,ADGRL4,ACPP,ABI3,ABCG5,ARID1A,AKIRIN2,ADGRL4,ACPP,ABI3,ABCG5,ARID1A,AKIRIN2,ADGRL4,ACPP,ABI3,ABCG5,ARID1A,AKR7A2,ADGRL4,ACPP,ABI2,ABCG5
40,ARPC4,AKR7A2,ADIPOR1,ACSL4,ABL1,ABHD1,ARPC4,AKR7A2,ADIPOR1,ACRBP,ABI3BP,ABHD1,ARPC4,AKR7A2,ADIPOR1,ACRBP,ABI3BP,ABHD1,ARPC4,AKR7A2,ADIPOR1,ACRBP,ABI3BP,ABHD1,ARPC4,AKT1S1,ADIPOR1,ACRBP,ABI3,ABHD1
41,ARPC5,AKT3,ADIPOR2,ACTN1,ABL2,ABHD10,ARPC5,AKT1S1,ADIPOR2,ACSL4,ABL1,ABHD10,ARPC5,AKT1S1,ADIPOR2,ACSL4,ABL1,ABHD10,ARPC5,AKT1S1,ADIPOR2,ACSL4,ABL1,ABHD10,ARPC5,AKT3,ADIPOR2,ACSL4,ABI3BP,ABHD10
42,ARRB2,AL358852.1,AFF1,ACTN4,ABLIM1,ABHD11,ARRB2,AKT3,AFF1,ACTN1,ABL2,ABHD11,ARRB2,AKT3,AFF1,ACTN1,ABL2,ABHD11,ARRB2,AKT3,AFF1,ACTN1,ABL2,ABHD11,ARRB2,AL358852.1,AFF1,ACTN1,ABL1,ABHD11
43,ASAP1,AMFR,AGBL5,ACTR10,ABLIM3,ABHD12,ASAP1,AL358852.1,AGBL5,ACTN4,ABLIM1,ABHD12,ASAP1,AL358852.1,AGBL5,ACTN4,ABLIM1,ABHD12,ASAP1,AL358852.1,AGBL5,ACTN4,ABLIM1,ABHD12,ASAP1,AMFR,AGBL5,ACTN4,ABL2,ABHD12
44,ASAP2,AMZ2P1,AGER,ACTR2,ABO,ABHD12B,ASAP2,AMFR,AGER,ACTR10,ABLIM3,ABHD12B,ASAP2,AMFR,AGER,ACTR10,ABLIM3,ABHD12B,ASAP2,AMFR,AGER,ACTR10,ABLIM3,ABHD12B,ASAP2,AMZ2P1,AGER,ACTR10,ABLIM1,ABHD12B
45,ATP2A3,ANK1,AGL,ACTR3,ABRACL,ABHD14B,ATP2A3,AMZ2P1,AGL,ACTR2,ABO,ABHD14B,ATP11B,AMZ2P1,AGL,ACTR2,ABO,ABHD14B,ATP11B,AMZ2P1,AGL,ACTR2,ABO,ABHD14B,ATP11B,ANK1,AGL,ACTR2,ABLIM3,ABHD14B
46,ATP8A1,ANKRD28,AGO1,ACTR3B,ABTB1,ABHD15,ATP8A1,ANK1,AGO1,ACTR3,ABRACL,ABHD15,ATP2A3,ANK1,AGO1,ACTR3,ABRACL,ABHD15,ATP2A3,ANK1,AGO1,ACTR3,ABRACL,ABHD15,ATP2A3,ANKRD28,AGO1,ACTR3,ABO,ABHD15
47,AVIL,ANKRD33B,AGO3,ACVR1,AC004057.1,ABHD17A,AVIL,ANKRD28,AGO3,ACTR3B,ABTB1,ABHD17A,ATP8A1,ANKRD28,AGO3,ACTR3B,ABTB1,ABHD17A,ATP8A1,ANKRD28,AGO3,ACTR3B,ABTB1,ABHD17A,ATP8A1,ANKRD33B,AGO3,ACTR3B,ABRACL,ABHD17A
48,AZGP1,ANKRD9,AGPAT1,ACVR2A,AC005785.2,ABHD17B,AZGP1,ANKRD33B,AGPAT1,ACVR1,AC004057.1,ABHD17B,AVIL,ANKRD33B,AGPAT1,ACVR1,AC004057.1,ABHD17B,AVIL,ANKRD33B,AGPAT1,ACVR1,AC004057.1,ABHD17B,AVIL,ANKRD9,AGPAT1,ACVR1,ABTB1,ABHD17B
49,B4GALNT4,ANO6,AGPAT5,ACYP1,AC009506.1,ABHD18,B4GALNT4,ANKRD9,AGPAT5,ACVR2A,AC005785.2,ABHD18,AZGP1,ANKRD9,AGPAT5,ACVR2A,AC005785.2,ABHD18,AZGP1,ANKRD9,AGPAT5,ACVR2A,AC005785.2,ABHD18,AZGP1,ANO6,AGPAT5,ACVR2A,AC004057.1,ABHD18
50,BBC3,ANP32A,AGT,ACYP2,AC023590.1,ABHD3,BBC3,ANO6,AGT,ACYP1,AC009506.1,ABHD3,B4GALNT4,ANO6,AGT,ACYP1,AC009506.1,ABHD3,B4GALNT4,ANO6,AGT,ACYP1,AC009506.1,ABHD3,B4GALNT4,ANP32A,AGT,ACYP1,AC005785.2,ABHD3
51,BBOF1,ANP32B,AGTPBP1,ADAM10,AC098617.1,ABHD4,BBOF1,ANP32A,AGTPBP1,ACYP2,AC023590.1,ABHD4,BBC3,ANP32A,AGTPBP1,ACYP2,AC023590.1,ABHD4,BBC3,ANP32A,AGTPBP1,ACYP2,AC023590.1,ABHD4,BBC3,ANP32B,AGTPBP1,ACYP2,AC009506.1,ABHD4
52,BBX,ANXA1,AGTRAP,ADAM15,AC144652.1,ABHD5,BBX,ANP32B,AGTRAP,ADAM10,AC098617.1,ABHD5,BBOF1,ANP32B,AGTRAP,ADAM10,AC098617.1,ABHD5,BBOF1,ANP32B,AGTRAP,ADAM10,AC098617.1,ABHD5,BBOF1,ANXA1,AGTRAP,ADAM10,AC023590.1,ABHD5
53,BCAP29,ANXA11,AHR,ADAM28,AC147651.4,ABHD6,BCAP29,ANXA1,AHR,ADAM15,AC144652.1,ABHD6,BBX,ANXA1,AHR,ADAM15,AC144652.1,ABHD6,BBX,ANXA1,AHR,ADAM15,AC144652.1,ABHD6,BBX,ANXA11,AHR,ADAM15,AC098617.1,ABHD6
54,BEND2,ANXA3,AIDA,ADAM9,ACAA1,ABI2,BEND2,ANXA11,AIDA,ADAM28,AC147651.4,ABI2,BCAP29,ANXA11,AIDA,ADAM28,AC147651.4,ABI2,BCAP29,ANXA11,AIDA,ADAM28,AC147651.4,ABI2,BCAP29,ANXA3,AIDA,ADAM28,AC144530.1,ABI2
55,BEND7,ANXA4,AKAP13,ADAMTS16,ACACA,ABI3,BEND7,ANXA3,AKAP13,ADAM9,ACAA1,ABI3,BEND2,ANXA3,AKAP13,ADAM9,ACAA1,ABI3,BEND2,ANXA3,AKAP13,ADAM9,ACAA1,ABI3,BEND2,ANXA4,AKAP13,ADAM9,AC144652.1,ABI3
