,5645-NUSVR--nu=0.05-C=0.1,5645-NUSVR--nu=0.1-C=0.1,5645-NUSVR--nu=0.15-C=0.1,5645-NUSVR--nu=0.25-C=0.1,5645-NUSVR--nu=0.5-C=0.1,5645-NUSVR--nu=0.75-C=0.1,5645-NUSVR--nu=0.05-C=0.5,5645-NUSVR--nu=0.1-C=0.5,5645-NUSVR--nu=0.15-C=0.5,5645-NUSVR--nu=0.25-C=0.5,5645-NUSVR--nu=0.5-C=0.5,5645-NUSVR--nu=0.75-C=0.5,5645-NUSVR--nu=0.05-C=0.75,5645-NUSVR--nu=0.1-C=0.75,5645-NUSVR--nu=0.15-C=0.75,5645-NUSVR--nu=0.25-C=0.75,5645-NUSVR--nu=0.5-C=0.75,5645-NUSVR--nu=0.75-C=0.75,5645-NUSVR--nu=0.05-C=1,5645-NUSVR--nu=0.1-C=1,5645-NUSVR--nu=0.15-C=1,5645-NUSVR--nu=0.25-C=1,5645-NUSVR--nu=0.5-C=1,5645-NUSVR--nu=0.75-C=1,5645-NUSVR--nu=0.05-C=10,5645-NUSVR--nu=0.1-C=10,5645-NUSVR--nu=0.15-C=10,5645-NUSVR--nu=0.25-C=10,5645-NUSVR--nu=0.5-C=10,5645-NUSVR--nu=0.75-C=10
0,AASS,ABCC3,ABCB1,A2M,A2M,A1CF,AASS,ABCC3,ABCB1,A2M,A2M,A1CF,AASS,ABCC3,ABCB1,A2M,A2M,A1CF,AASS,ABCC3,ABCB1,A2M,A2M,A1CF,AASS,ABCC3,ABCB1,A2M,A2M,A1CF
1,ABL2,ABHD3,ABCC3,AAK1,AAK1,A2M,ABL2,ABHD3,ABCC3,AAK1,AAK1,A2M,ABL2,ABHD3,ABCC3,AAK1,AAK1,A2M,ABL2,ABHD3,ABCC3,AAK1,AAK1,A2M,ABL2,ABHD3,ABCC3,AAK1,AAK1,A2M
2,ABLIM1,ABL2,ABCC5,AARD,AAMDC,A2ML1,ABLIM1,ABL2,ABCC5,AARD,AAMDC,A2ML1,ABLIM1,ABL2,ABCC5,AARD,AAMDC,A2ML1,ABLIM1,ABL2,ABCC5,AARS,AAMDC,A2ML1,ABLIM1,ABL2,ABCC5,AARD,AAMDC,A2ML1
3,ABLIM3,ABLIM1,ABCD4,AARS,AAMP,AACS,ABLIM3,ABLIM1,ABCD4,AARS,AAMP,AACS,ABLIM3,ABLIM1,ABCD4,AARS,AAMP,AACS,ABLIM3,ABLIM1,ABCD4,AASDH,AAMP,AACS,ABLIM3,ABLIM1,ABCD4,AARS,AAMP,AACS
4,ACRBP,ABLIM3,ABHD12,AASDH,AAR2,AADAT,ACPP,ABLIM3,ABHD12,AASDH,AAR2,AADAT,ACPP,ABLIM3,ABHD12,AASDH,AAR2,AADAT,ACPP,ABLIM3,ABHD12,AASS,AAR2,AADAT,ACPP,ABLIM3,ABHD12,AASDH,AAR2,AADAT
5,ACTC1,ACLY,ABHD17A,AASS,AARD,AAK1,ACRBP,ACLY,ABHD17A,AASS,AARD,AAK1,ACRBP,ACLY,ABHD17A,AASS,AARD,AAK1,ACRBP,ACLY,ABHD17A,ABCA5,AARD,AAK1,ACRBP,ACLY,ABHD17A,AASS,AARD,AAK1
6,ACTN4,ACPP,ABHD3,ABCA5,AARS,AAMDC,ACTC1,ACPP,ABHD3,ABCA5,AARS,AAMDC,ACTC1,ACPP,ABHD3,ABCA5,AARS,AAMDC,ACTC1,ACPP,ABHD3,ABCB1,AARS,AAMDC,ACTC1,ACPP,ABHD3,ABCA5,AARS,AAMDC
7,ACTR2,ACRBP,ABL2,ABCB1,AARS2,AAMP,ACTN4,ACRBP,ABI3BP,ABCB1,AARS2,AAMP,ACTN4,ACRBP,ABI3BP,ABCB1,AARS2,AAMP,ACTN4,ACRBP,ABI3BP,ABCB9,AARS2,AAMP,ACTN4,ACRBP,ABI3BP,ABCB1,AARS2,AAMP
8,ACTR3,ACSL3,ABLIM1,ABCB9,AARSD1,AAR2,ACTR2,ACSL3,ABL2,ABCB9,AARSD1,AAR2,ACTR2,ACSL3,ABL2,ABCB9,AARSD1,AAR2,ACTR2,ACSL3,ABL2,ABCC1,AARSD1,AAR2,ACTR2,ACSM3,ABL2,ABCB9,AARSD1,AAR2
9,ACYP1,ACSM3,ABLIM3,ABCC1,AASDH,AARD,ACTR3,ACSM3,ABLIM1,ABCC1,AASDH,AARD,ACTR3,ACSM3,ABLIM1,ABCC1,AASDH,AARD,ACTR3,ACSM3,ABLIM1,ABCC3,AASDH,AARD,ACTR3,ACTN1,ABLIM1,ABCC1,AASDH,AARD
10,ADAMTS9,ACTN1,ACAP2,ABCC3,AASS,AARS,ACYP1,ACTN1,ABLIM3,ABCC3,AASS,AARS,ACYP1,ACTN1,ABLIM3,ABCC3,AASS,AARS,ACYP1,ACTN1,ABLIM3,ABCC5,AASS,AARS,ACYP1,ACTN4,ABLIM3,ABCC3,AASS,AARS
11,ADD3,ACTN4,ACBD6,ABCC5,AATF,AARS2,ADAMTS9,ACTN4,ACAP2,ABCC5,AATF,AARS2,ADAMTS9,ACTN4,ACAP2,ABCC5,AATF,AARS2,ADAMTS9,ACTN4,ACAP2,ABCD4,AATF,AARS2,ADAMTS9,ACTR2,ACAP2,ABCC5,AATF,AARS2
12,ADGRG6,ACTR2,ACLY,ABCD4,ABCA2,AARSD1,ADD3,ACTR2,ACBD6,ABCD4,ABCA2,AARSD1,ADD3,ACTR2,ACBD6,ABCD4,ABCA2,AARSD1,ADD3,ACTR2,ACBD6,ABHD12,ABCA2,AARSD1,ADD3,ACTR3,ACBD6,ABCD4,ABCA2,AARSD1
13,ADGRL4,ACTR3,ACPP,ABHD12,ABCA5,AASDH,ADGRG6,ACTR3,ACLY,ABHD12,ABCA5,AASDH,ADGRG6,ACTR3,ACLY,ABHD12,ABCA5,AASDH,ADGRG6,ACTR3,ACLY,ABHD17A,ABCA5,AASDH,ADGRG6,ACYP1,ACLY,ABHD12,ABCA5,AASDH
14,AFF1,ACYP1,ACRBP,ABHD17A,ABCA7,AASDHPPT,ADGRL4,ACYP1,ACPP,ABHD17A,ABCA7,AASDHPPT,ADGRL4,ACYP1,ACPP,ABHD17A,ABCA7,AASDHPPT,ADGRL4,ACYP1,ACPP,ABHD3,ABCA7,AASDHPPT,ADGRL4,ADAMTS9,ACPP,ABHD17A,ABCA7,AASDHPPT
15,AFG3L1P,ADAMTS1,ACSL3,ABHD3,ABCB1,AASS,AFF1,ADAMTS9,ACRBP,ABHD3,ABCB1,AASS,AFF1,ADAMTS9,ACRBP,ABHD3,ABCB1,AASS,AFF1,ADAMTS9,ACRBP,ABHD5,ABCB1,AASS,AFF1,ADD3,ACRBP,ABHD3,ABCB1,AASS
16,AGER,ADAMTS9,ACSL4,ABHD5,ABCB9,AATF,AFG3L1P,ADD3,ACSL3,ABHD5,ABCB9,AATF,AFG3L1P,ADD3,ACSL3,ABHD5,ABCB9,AATF,AFG3L1P,ADD3,ACSL3,ABHD6,ABCB9,AATF,AFG3L1P,ADGRG3,ACSL3,ABHD5,ABCB9,AATF
17,AGTRAP,ADD3,ACTC1,ABHD6,ABCC1,ABCA10,AGER,ADGRG3,ACSL4,ABHD6,ABCC1,ABCA10,AGER,ADGRG3,ACSL4,ABHD6,ABCC1,ABCA10,AGER,ADGRG3,ACSL4,ABI3BP,ABCC1,ABCA10,AGER,ADGRG6,ACSL4,ABHD6,ABCC1,ABCA10
18,AKAP13,ADGRG3,ACTN1,ABI3BP,ABCC3,ABCA12,AGTRAP,ADGRG6,ACTC1,ABI3BP,ABCC3,ABCA12,AGTRAP,ADGRG6,ACTC1,ABI3BP,ABCC3,ABCA12,AGTRAP,ADGRG6,ACTC1,ABL2,ABCC3,ABCA12,AGTRAP,ADGRL4,ACTC1,ABI3BP,ABCC3,ABCA12
19,AKNA,ADGRG6,ACTN4,ABL2,ABCC4,ABCA2,AKAP13,ADGRL4,ACTN1,ABL2,ABCC4,ABCA2,AKAP13,ADGRL4,ACTN1,ABL2,ABCC4,ABCA2,AKAP13,ADGRL4,ACTN1,ABLIM1,ABCC4,ABCA2,AKAP13,ADIPOR1,ACTN1,ABL2,ABCC4,ABCA2
20,ALOX5AP,ADGRL4,ACTR2,ABLIM1,ABCC5,ABCA5,AKNA,ADIPOR1,ACTN4,ABLIM1,ABCC5,ABCA5,AKNA,ADIPOR1,ACTN4,ABLIM1,ABCC5,ABCA5,AKNA,ADIPOR1,ACTN4,ABLIM3,ABCC5,ABCA5,AKNA,ADNP,ACTN4,ABLIM1,ABCC5,ABCA5
